brand,model,engine_size,fuel_type,year,mileage_km,price_usd,age,price_per_1k_km,mileage_bucket_label,mileage_bucket_order,age_bucket_label,age_bucket_order,overprice_threshold,is_overpriced
Ford,Focus,1.4,Petrol,2007,108428,8504,18,78.42992584941159,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Hybrid,2005,63878,13055,20,204.37396286671466,50-100k,3,10y+,4,40657.0,False
VW,Golf,1.6,Petrol,1995,87938,3982,30,45.28190315904387,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.2,Petrol,2009,90808,7056,16,77.70240507444278,50-100k,3,10y+,4,24653.0,False
BMW,X3,2.4,Diesel,2005,151397,8463,20,55.899390344590714,>100k,4,10y+,4,59511.625,False
Ford,Fiesta,1.0,Petrol,1995,125809,1950,30,15.499686032000891,>100k,4,10y+,4,24653.0,False
VW,Passat,1.6,Diesel,2018,34653,34107,7,984.2437884165873,20-50k,2,6-10y,3,43699.5,False
VW,Polo,2.0,Petrol,2004,132668,4888,21,36.84385081556969,>100k,4,10y+,4,26969.875,False
VW,Golf,1.4,Diesel,2008,80481,9804,17,121.81757184925635,50-100k,3,10y+,4,35342.375,False
Toyota,Prius,1.0,Hybrid,1988,224006,960,37,4.285599492870727,>100k,4,10y+,4,49265.75,False
Ford,Mondeo,1.8,Diesel,2000,127269,5447,25,42.79911054538026,>100k,4,10y+,4,43916.0,False
Porsche,911,3.0,Petrol,2019,15075,119353,6,7917.280265339968,<20k,1,6-10y,3,123087.75,False
Ford,Focus,1.0,Petrol,1997,142470,2832,28,19.877869025057908,>100k,4,10y+,4,40657.0,False
VW,Golf,1.8,Diesel,2004,76617,8743,21,114.11305584922405,50-100k,3,10y+,4,35342.375,False
VW,Golf,1.6,Hybrid,1991,111717,3077,34,27.54280906218391,>100k,4,10y+,4,35342.375,False
Ford,Mondeo,1.6,Diesel,2016,63200,23672,9,374.55696202531647,50-100k,3,6-10y,3,43916.0,False
Toyota,Yaris,1.2,Hybrid,2019,9820,31595,6,3217.4134419551933,<20k,1,6-10y,3,31920.5,False
Toyota,RAV4,2.4,Hybrid,2004,78777,16515,21,209.6424083171484,50-100k,3,10y+,4,66286.875,False
Ford,Fiesta,1.2,Petrol,2001,95292,4008,24,42.060193930235485,50-100k,3,10y+,4,24653.0,False
Ford,Mondeo,1.4,Diesel,2003,82964,8145,22,98.17511209681308,50-100k,3,10y+,4,43916.0,False
VW,Passat,1.4,Petrol,2005,154195,5434,20,35.241090826550796,>100k,4,10y+,4,43699.5,False
Ford,Mondeo,2.0,Diesel,2004,101397,9121,21,89.95335167707131,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,2.0,Hybrid,2017,18002,52211,8,2900.28885679369,<20k,1,6-10y,3,66286.875,False
Ford,Mondeo,1.6,Diesel,2016,50158,25726,9,512.899238406635,50-100k,3,6-10y,3,43916.0,False
Ford,Fiesta,1.2,Petrol,2018,16107,20572,7,1277.2086670391757,<20k,1,6-10y,3,24653.0,False
Ford,Focus,2.0,Petrol,2010,74016,15868,15,214.38607868568957,50-100k,3,10y+,4,40657.0,False
Ford,Fiesta,1.0,Petrol,1999,191174,1482,26,7.752100180986954,>100k,4,10y+,4,24653.0,False
Toyota,Prius,1.4,Hybrid,2003,162009,5304,22,32.73892191174565,>100k,4,10y+,4,49265.75,False
VW,Golf,1.6,Hybrid,2006,94976,9463,19,99.6356974393531,50-100k,3,10y+,4,35342.375,False
Porsche,718 Cayman,2.4,Petrol,2000,154696,6473,25,41.84335729430625,>100k,4,10y+,4,73239.75,False
VW,Polo,2.0,Petrol,1994,66920,4053,31,60.56485355648535,50-100k,3,10y+,4,26969.875,False
VW,Passat,1.4,Diesel,2000,121646,5302,25,43.58548575374447,>100k,4,10y+,4,43699.5,False
VW,Polo,1.4,Petrol,1995,49985,4041,30,80.8442532759828,20-50k,2,10y+,4,26969.875,False
VW,Golf,1.4,Petrol,1985,89134,1896,40,21.271344268180492,50-100k,3,10y+,4,35342.375,False
VW,Passat,1.8,Diesel,2005,125281,8157,20,65.10963354379355,>100k,4,10y+,4,43699.5,False
VW,Polo,1.4,Petrol,2007,92970,6741,18,72.50726040658277,50-100k,3,10y+,4,26969.875,False
Toyota,Yaris,1.4,Hybrid,2009,89539,10686,16,119.34464311640737,50-100k,3,10y+,4,31920.5,False
Porsche,Cayenne,4.0,Petrol,2004,148765,13563,21,91.1706382549659,>100k,4,10y+,4,104718.5,False
Toyota,Prius,1.8,Hybrid,2005,118708,9726,20,81.93213599757388,>100k,4,10y+,4,49265.75,False
VW,Polo,1.0,Petrol,2009,104188,5999,16,57.578607901101854,>100k,4,10y+,4,26969.875,False
Ford,Focus,2.0,Petrol,1996,202383,2255,29,11.142240207922601,>100k,4,10y+,4,40657.0,False
Toyota,RAV4,1.8,Hybrid,1985,208135,1429,40,6.865736180844164,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.0,Hybrid,1989,309528,462,36,1.492595177172986,>100k,4,10y+,4,49265.75,False
Ford,Focus,1.6,Diesel,1994,189046,2083,31,11.018482274155497,>100k,4,10y+,4,40657.0,False
BMW,X3,2.4,Diesel,2000,170307,5180,25,30.415661129607123,>100k,4,10y+,4,59511.625,False
VW,Polo,1.2,Petrol,2010,94080,7562,15,80.37840136054422,50-100k,3,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,2001,119502,7404,24,61.95712205653462,>100k,4,10y+,4,49265.75,False
VW,Polo,1.0,Petrol,2017,30919,16599,8,536.8543613959055,20-50k,2,6-10y,3,26969.875,False
Toyota,Prius,1.8,Hybrid,2007,79502,14789,18,186.02047747226487,50-100k,3,10y+,4,49265.75,False
VW,Golf,1.2,Diesel,1995,195391,1532,30,7.840688670409589,>100k,4,10y+,4,35342.375,False
BMW,X3,3.0,Petrol,1991,285211,1072,34,3.7586208105577974,>100k,4,10y+,4,59511.625,False
VW,Golf,1.4,Diesel,1996,139857,2823,29,20.18490315107574,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.2,Petrol,2020,16057,23513,5,1464.3457682007847,<20k,1,3-5y,2,24653.0,False
Ford,Mondeo,1.6,Diesel,1990,238811,1013,35,4.241848156073212,>100k,4,10y+,4,43916.0,False
Toyota,Prius,1.0,Hybrid,2011,65341,15832,14,242.29809767221195,50-100k,3,10y+,4,49265.75,False
Toyota,Prius,1.8,Hybrid,2004,130954,8273,21,63.1748552926982,>100k,4,10y+,4,49265.75,False
Toyota,Yaris,1.4,Hybrid,1993,215480,1317,32,6.111936142565436,>100k,4,10y+,4,31920.5,False
BMW,X3,3.0,Diesel,1987,336246,529,38,1.573252916019819,>100k,4,10y+,4,59511.625,False
VW,Polo,1.4,Petrol,1998,113796,3172,27,27.874441983901015,>100k,4,10y+,4,26969.875,False
Toyota,Yaris,1.0,Petrol,2015,31656,16320,10,515.5420773313116,20-50k,2,6-10y,3,31920.5,False
Ford,Mondeo,2.0,Diesel,2001,166668,4456,24,26.73578611371109,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.4,Petrol,1997,69300,3972,28,57.316017316017316,50-100k,3,10y+,4,24653.0,False
BMW,X3,2.4,Diesel,2004,39441,17676,21,448.16307902943635,20-50k,2,10y+,4,59511.625,False
Toyota,RAV4,2.4,Petrol,1997,168683,4311,28,25.556813668241613,>100k,4,10y+,4,66286.875,False
BMW,Z4,2.4,Petrol,2020,14195,53749,5,3786.474110602325,<20k,1,3-5y,2,53698.375,True
VW,Polo,1.0,Petrol,2008,52749,7986,17,151.39623499971563,50-100k,3,10y+,4,26969.875,False
BMW,X3,2.0,Petrol,1998,70762,8445,27,119.34371555354569,50-100k,3,10y+,4,59511.625,False
VW,Polo,2.0,Petrol,1994,196621,1469,31,7.47122636951292,>100k,4,10y+,4,26969.875,False
BMW,X3,2.4,Diesel,2014,70999,28181,11,396.9210833955408,50-100k,3,10y+,4,59511.625,False
Ford,Fiesta,1.4,Hybrid,2007,34309,11560,18,336.9378297239792,20-50k,2,10y+,4,24653.0,False
Toyota,Prius,1.8,Hybrid,2010,52112,21634,15,415.14430457476203,50-100k,3,10y+,4,49265.75,False
Porsche,Cayenne,3.0,Diesel,2011,21746,47585,14,2188.218522946749,20-50k,2,10y+,4,104718.5,False
Toyota,Yaris,1.2,Petrol,2002,163533,2907,23,17.776228651097945,>100k,4,10y+,4,31920.5,False
Ford,Fiesta,1.0,Petrol,2000,168262,1928,25,11.458320951848902,>100k,4,10y+,4,24653.0,False
Ford,Mondeo,1.6,Diesel,2002,62988,9321,23,147.98056772718613,50-100k,3,10y+,4,43916.0,False
VW,Polo,1.0,Petrol,1995,122372,2056,30,16.80122903932272,>100k,4,10y+,4,26969.875,False
VW,Polo,1.2,Petrol,2009,154396,4434,16,28.718360579289623,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,1.8,Hybrid,2011,75803,23277,14,307.07227946123504,50-100k,3,10y+,4,66286.875,False
VW,Golf,1.2,Petrol,1999,173111,2309,26,13.33826273315965,>100k,4,10y+,4,35342.375,False
Toyota,Yaris,1.4,Hybrid,1996,112892,3785,29,33.527619317577866,>100k,4,10y+,4,31920.5,False
Toyota,Prius,1.4,Hybrid,2020,10076,47360,5,4700.277888050814,<20k,1,3-5y,2,49265.75,False
BMW,X3,2.4,Petrol,2004,128180,9082,21,70.85348728350756,>100k,4,10y+,4,59511.625,False
BMW,X3,2.0,Petrol,2002,213644,3527,23,16.508771601355527,>100k,4,10y+,4,59511.625,False
Toyota,RAV4,2.0,Hybrid,2017,33568,47822,8,1424.6306005719734,20-50k,2,6-10y,3,66286.875,False
VW,Passat,1.4,Diesel,2020,11811,41408,5,3505.8843451020234,<20k,1,3-5y,2,43699.5,False
Toyota,Prius,1.0,Hybrid,1996,253848,1245,29,4.904509785383379,>100k,4,10y+,4,49265.75,False
Toyota,Prius,1.0,Hybrid,1992,215831,1349,33,6.250260620578138,>100k,4,10y+,4,49265.75,False
Ford,Focus,1.8,Petrol,1989,265485,755,36,2.8438518183701524,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.0,Petrol,1989,166929,1358,36,8.13519520275087,>100k,4,10y+,4,40657.0,False
BMW,M5,4.0,Petrol,1995,30611,21571,30,704.6813237071641,20-50k,2,10y+,4,134836.0,False
VW,Golf,1.2,Diesel,2019,9200,29174,6,3171.0869565217395,<20k,1,6-10y,3,35342.375,False
Ford,Mondeo,2.0,Diesel,2017,21828,36327,8,1664.238592633315,20-50k,2,6-10y,3,43916.0,False
VW,Golf,1.8,Petrol,2003,176939,3575,22,20.20470331583201,>100k,4,10y+,4,35342.375,False
Ford,Mondeo,1.4,Diesel,1986,320993,334,39,1.0405211328595951,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.6,Hybrid,2004,122085,7978,21,65.34791333906705,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.0,Hybrid,1999,146199,3008,26,20.574696133352482,>100k,4,10y+,4,31920.5,False
VW,Golf,1.4,Diesel,2010,65463,12397,15,189.3741502833662,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.4,Petrol,2008,88583,7244,17,81.77641308151676,50-100k,3,10y+,4,24653.0,False
VW,Golf,1.4,Diesel,1998,201966,1908,27,9.44713466623095,>100k,4,10y+,4,35342.375,False
VW,Golf,1.4,Petrol,2002,131649,4282,23,32.52588321977379,>100k,4,10y+,4,35342.375,False
Toyota,Yaris,1.4,Hybrid,1990,218090,1053,35,4.8282819019670775,>100k,4,10y+,4,31920.5,False
Ford,Fiesta,1.4,Petrol,2015,79433,12314,10,155.02373069127438,50-100k,3,6-10y,3,24653.0,False
Toyota,Prius,1.0,Hybrid,2008,151609,6819,17,44.97754091115962,>100k,4,10y+,4,49265.75,False
VW,Golf,2.0,Diesel,2013,20431,23769,12,1163.3791786990357,20-50k,2,10y+,4,35342.375,False
VW,Polo,1.4,Petrol,1993,207223,1047,32,5.052527952978192,>100k,4,10y+,4,26969.875,False
BMW,X3,3.0,Diesel,2014,55105,34951,11,634.2618637147265,50-100k,3,10y+,4,59511.625,False
Toyota,Prius,1.0,Hybrid,2013,26786,22911,12,855.3348764279847,20-50k,2,10y+,4,49265.75,False
VW,Passat,2.0,Diesel,2002,110360,7891,23,71.50235592606016,>100k,4,10y+,4,43699.5,False
Ford,Mondeo,1.6,Diesel,2002,102083,7104,23,69.59043131569409,>100k,4,10y+,4,43916.0,False
VW,Golf,1.2,Diesel,1994,109504,2895,31,26.43739041496201,>100k,4,10y+,4,35342.375,False
VW,Golf,1.2,Petrol,2001,190295,2276,24,11.960377308915106,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.0,Hybrid,1992,259434,906,33,3.492217673859247,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.4,Hybrid,2019,17585,65500,6,3724.7654250781916,<20k,1,6-10y,3,66286.875,False
VW,Passat,2.0,Diesel,2009,88937,14714,16,165.4429540011469,50-100k,3,10y+,4,43699.5,False
VW,Golf,1.4,Petrol,1993,141414,2174,32,15.373301087586803,>100k,4,10y+,4,35342.375,False
Ford,Focus,1.4,Petrol,2016,18857,27779,9,1473.1399480299094,<20k,1,6-10y,3,40657.0,False
VW,Polo,1.0,Petrol,1986,313490,206,39,0.6571182493859453,>100k,4,10y+,4,26969.875,False
BMW,X3,3.0,Diesel,1997,201750,3612,28,17.903345724907062,>100k,4,10y+,4,59511.625,False
Toyota,Prius,1.4,Hybrid,1989,132804,2645,36,19.916568778048855,>100k,4,10y+,4,49265.75,False
BMW,Z4,2.4,Petrol,2021,6219,59914,4,9634.024762823605,<20k,1,3-5y,2,53698.375,True
Toyota,Yaris,1.4,Hybrid,1995,142719,2804,30,19.646998647692318,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,1.6,Diesel,2015,37645,25969,10,689.8392880860672,20-50k,2,6-10y,3,43916.0,False
VW,Passat,1.4,Diesel,2002,82863,8056,23,97.2207137081689,50-100k,3,10y+,4,43699.5,False
BMW,Z4,2.4,Petrol,1994,120911,4698,31,38.855025597340195,>100k,4,10y+,4,53698.375,False
Ford,Fiesta,1.0,Petrol,2012,44098,10718,13,243.04957140913422,20-50k,2,10y+,4,24653.0,False
Ford,Mondeo,1.4,Diesel,2008,109909,9354,17,85.10677014621186,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.4,Petrol,2001,85350,4647,24,54.44639718804921,50-100k,3,10y+,4,24653.0,False
Porsche,Cayenne,2.6,Petrol,2019,21178,72143,6,3406.506752290112,20-50k,2,6-10y,3,104718.5,False
Ford,Fiesta,1.2,Petrol,2007,114887,5172,18,45.018148267427996,>100k,4,10y+,4,24653.0,False
VW,Passat,1.8,Diesel,1991,91741,4121,34,44.91993765055973,50-100k,3,10y+,4,43699.5,False
VW,Polo,1.6,Petrol,1989,269758,484,36,1.794200728059965,>100k,4,10y+,4,26969.875,False
Ford,Fiesta,1.2,Petrol,2006,95637,5580,19,58.34561937325512,50-100k,3,10y+,4,24653.0,False
Toyota,RAV4,2.2,Hybrid,2005,82271,16499,20,200.54454181911,50-100k,3,10y+,4,66286.875,False
VW,Golf,1.2,Petrol,1995,117014,2785,30,23.80057087186149,>100k,4,10y+,4,35342.375,False
Toyota,Yaris,1.0,Hybrid,1995,171926,1861,30,10.824424461687006,>100k,4,10y+,4,31920.5,False
VW,Golf,2.0,Diesel,2005,119207,7231,20,60.659189477128024,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.4,Hybrid,2003,62913,11165,22,177.46729610732282,50-100k,3,10y+,4,49265.75,False
Toyota,RAV4,1.8,Hybrid,2018,28695,49879,7,1738.2470813730615,20-50k,2,6-10y,3,66286.875,False
Ford,Focus,1.0,Petrol,2015,47355,18607,10,392.9257734135783,20-50k,2,6-10y,3,40657.0,False
Ford,Fiesta,1.4,Petrol,2010,34764,11735,15,337.5618455873892,20-50k,2,10y+,4,24653.0,False
Ford,Focus,2.0,Diesel,1995,204797,2168,30,10.586092569715376,>100k,4,10y+,4,40657.0,False
BMW,X3,3.0,Petrol,2005,93608,14074,20,150.35039740193145,50-100k,3,10y+,4,59511.625,False
BMW,Z4,3.0,Petrol,2016,46622,38194,9,819.2269743897731,20-50k,2,6-10y,3,53698.375,False
Ford,Mondeo,2.0,Diesel,2003,139152,6384,22,45.87788892721628,>100k,4,10y+,4,43916.0,False
Porsche,911,2.6,Petrol,1998,171578,9031,27,52.63495319912809,>100k,4,10y+,4,123087.75,False
Toyota,Prius,1.8,Hybrid,1997,113132,5953,28,52.61994837888484,>100k,4,10y+,4,49265.75,False
Porsche,911,2.6,Petrol,1997,213754,5848,28,27.35855235457582,>100k,4,10y+,4,123087.75,False
Ford,Focus,1.0,Diesel,2009,125379,7577,16,60.43276784788521,>100k,4,10y+,4,40657.0,False
VW,Golf,1.8,Petrol,2018,28676,28617,7,997.9425303389595,20-50k,2,6-10y,3,35342.375,False
Toyota,Prius,1.4,Hybrid,1994,126841,3868,31,30.494871532075592,>100k,4,10y+,4,49265.75,False
VW,Golf,1.6,Diesel,2019,21885,31462,6,1437.6056659812657,20-50k,2,6-10y,3,35342.375,False
Ford,Fiesta,1.2,Petrol,1992,98854,2143,33,21.678434863536125,50-100k,3,10y+,4,24653.0,False
VW,Golf,1.4,Petrol,2003,109408,5431,22,49.63988008189529,>100k,4,10y+,4,35342.375,False
VW,Passat,1.6,Diesel,2020,17659,42899,5,2429.2995073333714,<20k,1,3-5y,2,43699.5,False
VW,Polo,1.0,Diesel,2015,17176,16473,10,959.0707964601771,<20k,1,6-10y,3,26969.875,False
Porsche,718 Cayman,2.0,Petrol,2016,38955,39504,9,1014.0931844435888,20-50k,2,6-10y,3,73239.75,False
VW,Passat,1.6,Petrol,1990,99869,3264,35,32.68281448697794,50-100k,3,10y+,4,43699.5,False
VW,Golf,1.6,Petrol,2003,184171,3167,22,17.19597547930999,>100k,4,10y+,4,35342.375,False
BMW,Z4,2.4,Petrol,2008,66600,17643,17,264.9099099099099,50-100k,3,10y+,4,53698.375,False
Toyota,Yaris,1.2,Hybrid,1988,147328,1568,37,10.642919200695047,>100k,4,10y+,4,31920.5,False
VW,Golf,1.2,Diesel,2003,55491,7677,22,138.34675893388118,50-100k,3,10y+,4,35342.375,False
Ford,Focus,1.0,Hybrid,1985,159087,1332,40,8.372777159667352,>100k,4,10y+,4,40657.0,False
Toyota,Prius,1.8,Hybrid,2006,116039,10611,19,91.44339403131706,>100k,4,10y+,4,49265.75,False
Ford,Focus,1.0,Petrol,1990,182401,1272,35,6.973645977818103,>100k,4,10y+,4,40657.0,False
Ford,Mondeo,1.6,Diesel,2004,80003,9501,21,118.75804657325351,50-100k,3,10y+,4,43916.0,False
VW,Golf,1.2,Diesel,2019,9437,29138,6,3087.6337819222213,<20k,1,6-10y,3,35342.375,False
VW,Golf,2.0,Hybrid,2005,164195,5755,20,35.04978836139956,>100k,4,10y+,4,35342.375,False
Ford,Mondeo,2.0,Diesel,2009,66456,16245,16,244.44745395449618,50-100k,3,10y+,4,43916.0,False
Toyota,Prius,1.8,Hybrid,2003,79482,11329,22,142.53541682393498,50-100k,3,10y+,4,49265.75,False
VW,Polo,1.6,Petrol,2003,119050,4548,22,38.202435951280975,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,2.0,Hybrid,2020,23058,62018,5,2689.6521814554603,20-50k,2,3-5y,2,66286.875,False
Toyota,Prius,1.4,Hybrid,1999,196059,3035,26,15.480034071376474,>100k,4,10y+,4,49265.75,False
VW,Passat,2.0,Diesel,2005,114171,9365,20,82.0260836814953,>100k,4,10y+,4,43699.5,False
VW,Passat,1.6,Petrol,2019,25436,36610,6,1439.2986318603555,20-50k,2,6-10y,3,43699.5,False
Toyota,Prius,1.8,Hybrid,1998,112185,6409,27,57.12884966795917,>100k,4,10y+,4,49265.75,False
VW,Polo,1.0,Petrol,2006,193772,2371,19,12.236029973370766,>100k,4,10y+,4,26969.875,False
VW,Golf,1.4,Petrol,2001,17278,8658,24,501.0996643129992,<20k,1,10y+,4,35342.375,False
Ford,Fiesta,1.4,Petrol,2018,19413,21824,7,1124.195126976768,<20k,1,6-10y,3,24653.0,False
Ford,Mondeo,2.0,Hybrid,2014,57615,27445,11,476.35164453701293,50-100k,3,10y+,4,43916.0,False
Toyota,Yaris,1.0,Petrol,1995,73151,3315,30,45.31722054380665,50-100k,3,10y+,4,31920.5,False
VW,Passat,1.8,Diesel,2021,13510,49738,4,3681.5692079940786,<20k,1,3-5y,2,43699.5,True
Porsche,911,3.0,Petrol,2009,56347,48073,16,853.1598842884271,50-100k,3,10y+,4,123087.75,False
VW,Passat,1.4,Diesel,1984,384081,167,41,0.4348041168399374,>100k,4,10y+,4,43699.5,False
Toyota,Prius,1.0,Hybrid,1992,135257,2678,33,19.799344950723437,>100k,4,10y+,4,49265.75,False
Toyota,Prius,1.8,Hybrid,2012,77708,20896,13,268.9041025377053,50-100k,3,10y+,4,49265.75,False
Toyota,RAV4,2.4,Hybrid,2011,96008,23322,14,242.91725689525873,50-100k,3,10y+,4,66286.875,False
Ford,Focus,1.8,Petrol,2005,162331,5502,20,33.893710997899355,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.2,Hybrid,2004,183786,3356,21,18.26036803673838,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,1.8,Petrol,1999,82990,6736,26,81.16640559103507,50-100k,3,10y+,4,43916.0,False
BMW,Z4,2.0,Petrol,1990,209672,1563,35,7.454500362470907,>100k,4,10y+,4,53698.375,False
Ford,Fiesta,1.4,Petrol,2015,30475,16791,10,550.9762100082035,20-50k,2,6-10y,3,24653.0,False
BMW,X3,2.4,Petrol,1992,112000,4621,33,41.25892857142857,>100k,4,10y+,4,59511.625,False
Toyota,RAV4,1.8,Hybrid,1999,100798,8764,26,86.94616956685648,>100k,4,10y+,4,66286.875,False
Ford,Focus,1.0,Petrol,2008,117868,7154,17,60.69501476227645,>100k,4,10y+,4,40657.0,False
BMW,M5,4.0,Petrol,2002,81033,24969,23,308.13372329791565,50-100k,3,10y+,4,134836.0,False
BMW,X3,2.4,Diesel,1986,144976,2512,39,17.327005849244014,>100k,4,10y+,4,59511.625,False
Ford,Fiesta,1.0,Petrol,1996,183149,1300,29,7.098045853376213,>100k,4,10y+,4,24653.0,False
Toyota,Prius,1.0,Hybrid,2006,82442,10104,19,122.55888988622306,50-100k,3,10y+,4,49265.75,False
VW,Passat,2.0,Diesel,2017,46987,33126,8,705.0035116095942,20-50k,2,6-10y,3,43699.5,False
Toyota,Prius,1.0,Hybrid,1999,162491,3420,26,21.047319543851657,>100k,4,10y+,4,49265.75,False
Toyota,Prius,1.0,Hybrid,1996,105961,4380,29,41.33596323175508,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.4,Hybrid,1986,199210,1909,39,9.582852266452488,>100k,4,10y+,4,66286.875,False
VW,Golf,1.4,Petrol,1993,269628,702,32,2.603587164537808,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.0,Hybrid,2000,124670,4961,25,39.7930536616668,>100k,4,10y+,4,49265.75,False
Ford,Fiesta,1.2,Petrol,2016,51225,14670,9,286.3836017569546,50-100k,3,6-10y,3,24653.0,False
Toyota,Yaris,1.2,Petrol,2017,31702,20422,8,644.1864866569932,20-50k,2,6-10y,3,31920.5,False
Ford,Mondeo,1.8,Diesel,2000,159337,4205,25,26.390606073918804,>100k,4,10y+,4,43916.0,False
VW,Polo,1.6,Diesel,1998,149605,2685,27,17.94726112095184,>100k,4,10y+,4,26969.875,False
Ford,Fiesta,1.4,Petrol,2002,163024,2724,23,16.709196191971735,>100k,4,10y+,4,24653.0,False
BMW,Z4,2.0,Petrol,1993,134071,3620,32,27.00061907496774,>100k,4,10y+,4,53698.375,False
BMW,M5,5.0,Petrol,2009,109437,36271,16,331.4326964372196,>100k,4,10y+,4,134836.0,False
BMW,Z4,2.0,Petrol,1998,207616,2715,27,13.077026818742292,>100k,4,10y+,4,53698.375,False
Ford,Focus,1.8,Petrol,2002,128295,5935,23,46.26057133949102,>100k,4,10y+,4,40657.0,False
BMW,M5,5.0,Petrol,1995,237921,4821,30,20.26302848424477,>100k,4,10y+,4,134836.0,False
VW,Polo,1.6,Petrol,2013,78128,11930,12,152.69813639156257,50-100k,3,10y+,4,26969.875,False
Ford,Focus,2.0,Petrol,2006,48085,14377,19,298.9913694499324,20-50k,2,10y+,4,40657.0,False
BMW,M5,4.0,Petrol,1991,258135,2740,34,10.614600887132703,>100k,4,10y+,4,134836.0,False
Toyota,Prius,1.0,Hybrid,2012,65678,16886,13,257.10283504369806,50-100k,3,10y+,4,49265.75,False
VW,Polo,1.0,Petrol,2005,100618,4717,20,46.880279870400926,>100k,4,10y+,4,26969.875,False
VW,Passat,1.6,Diesel,2009,54146,16622,16,306.98481882318174,50-100k,3,10y+,4,43699.5,False
Ford,Focus,1.8,Petrol,2004,89879,9038,21,100.55741608162084,50-100k,3,10y+,4,40657.0,False
Toyota,Prius,1.8,Hybrid,2017,35385,38190,8,1079.2708774904622,20-50k,2,6-10y,3,49265.75,False
VW,Passat,1.4,Diesel,1989,235870,962,36,4.078517827616907,>100k,4,10y+,4,43699.5,False
Toyota,Prius,1.0,Hybrid,1986,272299,538,39,1.9757692830307862,>100k,4,10y+,4,49265.75,False
Porsche,911,3.5,Petrol,2003,160246,16085,22,100.37692048475468,>100k,4,10y+,4,123087.75,False
Ford,Fiesta,1.4,Petrol,2009,97053,7287,16,75.08268677938858,50-100k,3,10y+,4,24653.0,False
Toyota,Prius,1.0,Hybrid,1994,164560,2408,31,14.632960622265434,>100k,4,10y+,4,49265.75,False
Ford,Mondeo,2.0,Diesel,2007,120177,9674,18,80.4979322166471,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,1.8,Hybrid,2017,27846,46888,8,1683.8325073619192,20-50k,2,6-10y,3,66286.875,False
Ford,Focus,1.6,Diesel,1999,193741,2790,26,14.400668934298883,>100k,4,10y+,4,40657.0,False
Toyota,Prius,1.0,Hybrid,2010,69683,14391,15,206.52095920095286,50-100k,3,10y+,4,49265.75,False
Toyota,Prius,1.4,Hybrid,1995,185334,2552,30,13.769734641242298,>100k,4,10y+,4,49265.75,False
Ford,Fiesta,1.2,Petrol,2004,101827,4668,21,45.84245828709478,>100k,4,10y+,4,24653.0,False
Ford,Fiesta,1.4,Petrol,1987,348997,181,38,0.51862909996361,>100k,4,10y+,4,24653.0,False
BMW,X3,2.4,Diesel,1995,170877,3693,30,21.612036728172896,>100k,4,10y+,4,59511.625,False
Ford,Mondeo,1.4,Petrol,1993,233774,1154,32,4.9363915576582515,>100k,4,10y+,4,43916.0,False
Porsche,Cayenne,3.0,Diesel,2004,127616,14604,21,114.43706118355065,>100k,4,10y+,4,104718.5,False
VW,Polo,1.2,Petrol,2005,90377,5564,20,61.56433605895305,50-100k,3,10y+,4,26969.875,False
Toyota,RAV4,2.0,Hybrid,1994,152388,4429,31,29.06396829146652,>100k,4,10y+,4,66286.875,False
Porsche,911,2.6,Petrol,2017,37709,85559,8,2268.9278421596964,20-50k,2,6-10y,3,123087.75,False
VW,Polo,1.0,Petrol,2003,78454,4831,22,61.577484895607626,50-100k,3,10y+,4,26969.875,False
Ford,Focus,1.4,Petrol,2014,62694,18688,11,298.08275114046,50-100k,3,10y+,4,40657.0,False
Toyota,Prius,1.0,Hybrid,1996,223453,1645,29,7.361727074597343,>100k,4,10y+,4,49265.75,False
Ford,Focus,2.0,Diesel,2017,42994,32425,8,754.175001162953,20-50k,2,6-10y,3,40657.0,False
Toyota,Yaris,1.4,Petrol,1991,200440,1098,34,5.477948513270804,>100k,4,10y+,4,31920.5,False
Ford,Focus,1.6,Diesel,1998,153341,3680,27,23.998800059997,>100k,4,10y+,4,40657.0,False
